type,coin,ex1,ex2,open_diff_pct,close_diff_pct,spread_width_pct,trade24_1,trade24_2,rate1,rate2,net_rate2_minus_rate1,rate_interval1_h,rate_interval2_h,rate_max1,rate_max2,index_diff1_pct,index_diff2_pct
SF,0GUSDT,htx-S,htx-F,0.8297258297258185,1.4590651175358005,0.6293392878099818,2425851.0,18810.0,,0.005,,,4,,2.0,,
SF,PENGUINUSDT,bitget-S,aster-F,0.8138787748982804,3.36958839837917,2.5557096234808894,126305.0,12582.0,,0.001,,,1,,2.0,,1.8238923452376803
SF,PENGUINUSDT,gate-S,aster-F,0.7923760573937375,3.978609625668439,3.1862335682747016,143328.0,12582.0,,0.001,,,1,,2.0,,1.8238923452376803
SF,FHEUSDT,bybit-S,htx-F,0.7588075880758749,1.3713460844460552,0.6125384963701802,541906.0,94641.0,,0.005,,,4,,2.0,,
SF,BTTUSDT,bitget-S,htx-F,0.6042296072507527,1.655379984951104,1.0511503777003512,16024.0,47462.0,,0.53,,,8,,2.0,,
SF,UPUSDT,gate-S,okx-F,0.6012777151446996,0.7518796992481209,0.15060198410342127,3522000.0,44847012.0,,0.041,,,4,,1.5,,0.6415094339622563
SF,RLSUSDT,gate-S,okx-F,0.5850585058505846,0.7650765076507495,0.1800180018001649,290753.0,1836009.0,,0.128,,,4,,1.5,,0.7913181098801788
SF,FHEUSDT,bitget-S,htx-F,0.5776173285198571,1.2261089073205915,0.6484915788007344,332678.0,94641.0,,0.005,,,4,,2.0,,
SF,TRADOORUSDT,gate-S,bitget-F,0.569301510838627,0.8172796263864475,0.24797811554782054,113028.0,889418.0,,0.065,,,4,,1.875,,0.4921112057667538
SF,4USDT,htx-S,bitget-F,0.5410279531109043,1.355625847266162,0.8145978941552577,2527600.0,382491.0,,0.005,,,4,,1.875,,0.49028165797778983
SF,CYSUSDT,aster-S,gate-F,0.5035963579571376,1.8407397125712734,1.3371433546141358,270.0,474958.0,,0.005,,,4,,2.0,,0.22101326079565645
SF,ARCUSDT,gate-S,gate-F,0.48932759638909745,0.7087411407357471,0.2194135443466496,888091.0,736555.0,,0.048,,,4,,2.0,,0.33749578130273167
SF,APRUSDT,bitget-S,binance-F,0.4734973036959085,0.6251028129626625,0.151605509266754,46651.0,1456888.0,,0.017,,,4,,2.0,,0.38096947424724353
SF,XPINUSDT,gate-S,bitget-F,0.4706524334095021,1.1388822586694798,0.6682298252599778,887802.0,1124797.0,,0.005,,,4,,1.875,,0.5884510143816403
SF,ONUSDT,gate-S,gate-F,0.46741504156928804,0.7587660471354596,0.2913510055661715,76449.0,121784.0,,0.005,,,4,,2.0,,0.6075521033607515
SF,TRIAUSDT,bybit-S,gate-F,0.45977011494253894,0.689583115661889,0.22981300071934999,1446480.0,377825.0,,0.06,,,4,,2.0,,0.4503741263934333
SF,BTRUSDT,gate-S,bybit-F,0.44315663882733314,0.6821282401091483,0.2389716012818151,267888.0,1225097.0,,0.005,,,4,,2.0,,-0.10193679918451325
SF,BTRUSDT,gate-S,gate-F,0.44315663882733314,0.7500852369587502,0.30692859813141704,267888.0,514221.0,,-0.084,,,8,,2.0,,-0.050977060322858536
SF,CYSUSDT,aster-S,bybit-F,0.43999022243949293,1.7772461229546703,1.3372559005151774,270.0,1755746.0,,0.005,,,4,,2.5,,0.042526047203907714
SF,币安人生USDT,binance-S,aster-F,0.43563440781708557,0.4648842048898085,0.029249797072722957,6820510.54326,94321.0,,0.001,,,1,,2.0,,0.5411031807264195
SF,FUNUSDT,bitget-S,gate-F,0.4216918276123812,0.657506532917477,0.23581470530509574,262598.0,131678.0,,0.032,,,4,,2.0,,0.46594861059526366
SF,REQUSDT,binance-S,bybit-F,0.4210526315789594,0.7867378477100183,0.3656852161310589,109113.1274,234910.0,,0.322,,,8,,2.5,,0.4364967614756473
SF,COLLECTUSDT,bitget-S,gate-F,0.41974398820870473,0.5621891742546142,0.14244518604590947,1012737.0,1420757.0,,0.005,,,4,,2.0,,0.4269388803287146
SF,CYSUSDT,aster-S,binance-F,0.4187791630794026,1.6925246826516183,1.2737455195722158,270.0,8351703.0,,0.005,,,4,,2.0,,0.13093203767938294
SF,RLSUSDT,gate-S,gate-F,0.40540540540540065,0.7426578147856429,0.33725240938024215,290753.0,76464.0,,0.005,,,4,,2.0,,0.6555153707052527
SF,RATSUSDT,bitget-S,htx-F,0.39738858927049464,0.8795573840261091,0.48216879475561447,36332.0,81618.0,,0.01,,,8,,2.0,,
SF,RATSUSDT,gate-S,htx-F,0.39738858927049464,0.8225783576797586,0.4251897684092639,41659.0,81618.0,,0.01,,,8,,2.0,,
SF,KOMAUSDT,gate-S,gate-F,0.39437002787788644,0.9798584648884051,0.5854884370105187,76320.0,44236.0,,0.189,,,4,,2.0,,0.4911323328785872
SF,RLSUSDT,bitget-S,okx-F,0.3821512869506497,0.6973343830840126,0.31518309613336287,284469.0,1836009.0,,0.128,,,4,,1.5,,0.7913181098801788
SF,ACEUSDT,okx-S,gate-F,0.3797949107481964,0.6841505131128939,0.3043556023646975,44046.0,63762.0,,0.057,,0.0,8,,2.0,,0.15197568389058186
SF,CYSUSDT,aster-S,bitget-F,0.378465725463515,1.7772461229546703,1.3987803974911555,270.0,1068267.0,,0.005,,,4,,2.0,,0.052140179503299765
SF,SKYAIUSDT,gate-S,htx-F,0.37722410541172624,0.5248651571298559,0.14764105171812966,9181404.0,4978831.0,,0.051,,,4,,2.0,,
SF,TRIAUSDT,bybit-S,binance-F,0.3763328454944587,0.5437055625261321,0.16737271703167333,1446480.0,15121425.0,,0.005,,,4,,2.0,,0.3010914958853761
SF,FUNUSDT,gate-S,gate-F,0.3709949409780742,0.5729693292888439,0.20197438831076978,236290.0,131678.0,,0.032,,,4,,2.0,,0.46594861059526366
SF,PIPPINUSDT,gate-S,htx-F,0.3660768761439895,0.5693371289141977,0.20326025277020832,397709.0,259499.0,,0.071,,,4,,2.0,,
SF,REQUSDT,gate-S,bybit-F,0.36480987792901676,0.6176305446378382,0.2528206667088215,53165.0,234910.0,,0.322,,,8,,2.5,,0.4364967614756473
SF,QUSDT,gate-S,bitget-F,0.3615655789568843,0.5332369289168063,0.171671349959922,3361010.0,36884137.0,,0.032,,,4,,2.0,,0.2891637810507902
SF,ARCUSDT,htx-S,gate-F,0.35410167776746465,0.6241039048663275,0.27000222709886285,298715.0,736555.0,,0.048,,,4,,2.0,,0.33749578130273167
SF,BILLUSDT,bybit-S,htx-F,0.3532857813652864,0.4514672686230297,0.09818148725774337,1711787775.0,3294479.0,,0.005,,,4,,2.0,,
SF,TAGUSDT,gate-S,binance-F,0.3517467423455197,0.43162017424666477,0.07987343190114503,514044.0,5292234.0,,0.005,,,4,,2.0,,0.2764473303545735
SF,ALCHUSDT,htx-S,bitget-F,0.35000905195823856,0.5676671296576026,0.217658077699364,4400048.0,458945.0,,0.005,,,4,,2.0,,-0.020899721923384663
SF,CGPTUSDT,binance-S,gate-F,0.3491338794145244,0.8312106180453086,0.48207673863078415,4017715.500771,224716.0,,0.005,,,4,,2.0,,0.16137708445401963
SF,MAVIAUSDT,gate-S,gate-F,0.34053700065489223,0.5502423686623918,0.20970536800749962,33655.0,36347.0,,0.005,,,4,,3.0,,0.26246719160103915
SF,RATSUSDT,bybit-S,htx-F,0.3405221339387028,0.8225783576797586,0.4820562237410558,41854.0,81618.0,,0.01,,,8,,2.0,,
SF,BILLUSDT,htx-S,htx-F,0.3290973967322715,0.5958291956305859,0.26673179889831433,21705869.0,3294479.0,,0.005,,,4,,2.0,,
SF,APRUSDT,bitget-S,gate-F,0.32905561039815756,0.7037853125925053,0.3747297021943477,46651.0,84335.0,,0.151,,,4,,2.0,,0.5106349290125249
SF,ALCHUSDT,htx-S,binance-F,0.32590983161324455,0.5315293549166584,0.20561952330341388,4400048.0,1197246.0,,0.005,,,4,,2.0,,0.08225178310718839
SF,SKYAIUSDT,htx-S,htx-F,0.3180404908266786,0.5425844375599198,0.22454394673324124,6326746.0,4978831.0,,0.051,,,4,,2.0,,
SF,ALCHUSDT,htx-S,htx-F,0.31385803959439446,0.5917517058148716,0.2778936662204771,4400048.0,11031.0,,0.005,,,4,,2.0,,
SF,ACEUSDT,okx-S,bybit-F,0.3115383154135644,0.555280873236229,0.24374255782266457,44046.0,553738.0,,0.005,,0.0,4,,2.0,,-0.07582075972402513
SF,XPLUSDT,binance-S,htx-F,0.3100775193798395,0.619834710743805,0.30975719136396557,6379192.15236,83478.0,,0.005,,,4,,2.0,,
SF,APRUSDT,bitget-S,aster-F,0.3093428110705224,0.6119830224064845,0.30264021133596203,46651.0,1071.0,,0.002,,,1,,2.0,,0.3472276188868091
SF,ACEUSDT,okx-S,bitget-F,0.3039513677811637,0.6083650190114032,0.30441365123023945,44046.0,48479.0,,0.014,,0.0,4,,2.0,,-0.16617580330761944
SF,TAGUSDT,aster-S,binance-F,0.3037084398976969,0.44764188649080094,0.14393344659310398,74910.0,5292234.0,,0.005,,,4,,2.0,,0.2764473303545735
SF,OLUSDT,gate-S,okx-F,0.3033980582524323,0.4450288257307465,0.1416307674783141,4513.0,526188.0,,0.005,,,4,,1.5,,0.2530364372469708
SF,XPLUSDT,bybit-S,htx-F,0.29972611234561375,0.5162622612287047,0.21653614888309086,6598645.0,83478.0,,0.005,,,4,,2.0,,
SF,XVGUSDT,binance-S,bybit-F,0.296216507338095,0.37705359547536016,0.08083708813726512,766741.488445,936565.0,,0.065,,,8,,2.5,,0.24812557311613376
SF,BRETTUSDT,gate-S,bitget-F,0.2950013657470743,0.48087431693987864,0.18587295119280434,197797.0,930536.0,,0.026,,,4,,1.5,,0.23523834695356166
SF,VELOUSDT,bitget-S,gate-F,0.29390154298309723,0.5390835579514903,0.2451820149683931,24199.0,40668.0,,0.01,,,8,,2.0,,0.171779141104296
SF,BGSCUSDT,gate-S,gate-F,0.29326324526213676,1.6382139606718402,1.3449507154097033,1279510.0,141896.0,,0.046,,,4,,2.0,,0.861111111111117
SF,LUMIAUSDT,gate-S,binance-F,0.2923329051689746,0.5585849182072133,0.2662520130382388,35311.0,2260796.0,,0.005,,,4,,2.0,,0.03362208300538048
SF,DEGOUSDT,gate-S,gate-F,0.2916869227029705,1.5579357351509293,1.2662488124479587,31152.0,16843.0,,0.34,,,8,,2.0,,0.8321096426823299
SF,RAVEUSDT,bitget-S,htx-F,0.291607180826816,0.4010512403724878,0.10944405954567181,1276483.0,260104.0,,0.005,,,4,,2.0,,
SF,XPLUSDT,bitget-S,htx-F,0.2893757751136859,0.5059108977337302,0.21653512262004426,2117239.0,83478.0,,0.005,,,4,,2.0,,
SF,XPLUSDT,okx-S,htx-F,0.2893757751136859,0.5059108977337302,0.21653512262004426,3356884.0,83478.0,,0.005,,0.0,4,,2.0,,
SF,QUSDT,gate-S,bybit-F,0.2893570847273627,0.3798842257597718,0.09052714103240907,3361010.0,45804483.0,,0.015,,,4,,2.5,,0.10862186014935378
SF,BILLUSDT,bybit-S,okx-F,0.28183505938666953,0.2997159408620206,0.017880881475351065,1711787775.0,346809025.0,,0.088,,,4,,1.5,,0.3628056973931762
SF,XNYUSDT,gate-S,binance-F,0.28129395218003067,0.4522840343735856,0.17099008219355494,1195329.0,8234480.0,,0.012,,,4,,2.0,,0.21077050338670472
SF,USTCUSDT,htx-S,gate-F,0.2769881186675402,2.650957290132542,2.3739691714650015,1747.0,112869.0,,0.005,,,4,,2.0,,-0.04361098996946549
SF,CYSUSDT,gate-S,gate-F,0.2759206197601663,0.5516656057712809,0.2757449860111145,1292859.0,474958.0,,0.005,,,4,,2.0,,0.22101326079565645
SF,DRIFTUSDT,bitget-S,gate-F,0.272355878347707,0.6362672322375454,0.3639113538898384,9913.0,376892.0,,0.032,,,1,,2.0,,0.1818732949378736
SF,TRIAUSDT,bybit-S,okx-F,0.27193808179061835,0.41849759363883404,0.1465595118482157,1446480.0,9556235.0,,0.005,,,4,,1.5,,0.041797283176606324
SF,CYSUSDT,aster-S,aster-F,0.2701754012742904,1.9887333560942289,1.7185579548199386,270.0,79004.0,,0.001,,,1,,2.0,,0.033503817788197846
SF,4USDT,aster-S,bitget-F,0.2701485817199506,1.2646793134598124,0.9945307317398618,1487.0,382491.0,,0.005,,,4,,1.875,,0.49028165797778983
SF,VELOUSDT,bybit-S,gate-F,0.2693767601322328,0.5145167217934628,0.24513996166123003,196097.0,40668.0,,0.01,,,8,,2.0,,0.171779141104296
SF,VELOUSDT,okx-S,gate-F,0.2693767601322328,0.489955903968644,0.22057914383641128,162168.0,40668.0,,0.01,,0.0,8,,2.0,,0.171779141104296
SF,VELOUSDT,gate-S,gate-F,0.2693767601322328,0.46540110226576653,0.19602434213353376,238852.0,40668.0,,0.01,,,8,,2.0,,0.171779141104296
SF,SKYAIUSDT,gate-S,bitget-F,0.2692145270270326,0.3590000791912013,0.08978555216416872,9181404.0,23732114.0,,0.013,,,4,,2.0,,0.17566224224360683
SF,MYXUSDT,bitget-S,htx-F,0.2684319479515035,0.3639672429481325,0.09553529499662897,774013.0,554071.0,,0.058,,,4,,2.0,,
SF,TRIAUSDT,bitget-S,gate-F,0.267245699014538,0.4612863837026038,0.1940406846880658,1527121.0,377825.0,,0.06,,,4,,2.0,,0.4503741263934333
SF,币安人生USDT,htx-S,aster-F,0.2650488151831584,0.9294836608482541,0.6644348456650956,1390077.0,94321.0,,0.001,,,1,,2.0,,0.5411031807264195
SF,APRUSDT,bitget-S,okx-F,0.2633311389071833,0.5266622778143484,0.2633311389071651,46651.0,494339.0,,0.005,,,4,,1.5,,0.18442892899486396
SF,AIAUSDT,gate-S,binance-F,0.2622213897733681,0.4868913857677964,0.2246699959944283,348569.0,4432718.0,,0.018,,,4,,2.0,,0.21029661914235717
SF,EVAAUSDT,gate-S,binance-F,0.2614379084967419,0.47067026932797434,0.20923236083123242,229268.0,2657991.0,,0.015,,,4,,2.0,,0.20735430225089446
SF,UAIUSDT,bitget-S,binance-F,0.2610703885932258,0.3454231433506043,0.08435275475737851,56916.0,2322784.0,,0.005,,,4,,2.0,,0.10975648121812652
SF,HIGHUSDT,gate-S,bybit-F,0.2585649644473197,0.35568284176733755,0.09711787732001789,75700.0,2410702.0,,0.01,,,8,,4.0,,0.25901942645698656
SF,BILLUSDT,htx-S,okx-F,0.2576466483570523,0.44407835834258175,0.18643170998552944,21705869.0,346809025.0,,0.088,,,4,,1.5,,0.3628056973931762
SF,UAIUSDT,gate-S,binance-F,0.25704875893646145,0.3977421104437511,0.14069335150728962,64275.0,2322784.0,,0.005,,,4,,2.0,,0.10975648121812652
SF,TAGUSDT,gate-S,bitget-F,0.2559385747420681,0.40769015548183934,0.1517515807397712,514044.0,993727.0,,0.005,,,4,,2.0,,0.2988283983013709
SF,TAGUSDT,gate-S,aster-F,0.2559385747420681,0.39971220721080924,0.14377363246874114,514044.0,56751.0,,0.005,,,4,,2.0,,0.0032030749519522173
SF,FHEUSDT,gate-S,bybit-F,0.2539452203881757,0.6173960414018522,0.3634508210136766,382824.0,2241170.0,,0.068,,,4,,2.5,,0.0726744186046482
SF,FHEUSDT,htx-S,bybit-F,0.2539452203881757,1.0189228529839849,0.7649776325958093,1824559.0,2241170.0,,0.068,,,4,,2.5,,0.0726744186046482
SF,BUSDT,bitget-S,binance-F,0.2538546370086766,0.3600153995026396,0.10616076249396304,4103027.0,228861958.0,,0.01,,,4,,2.0,,0.19484400571622112
SF,TRIAUSDT,bybit-S,htx-F,0.25104602510460683,0.8976098528337331,0.6465638277291262,1446480.0,69228.0,,0.005,,,4,,2.0,,
SF,BEATUSDT,gate-S,htx-F,0.2509324029355683,0.3884963814828253,0.137563978547257,3206306.0,226695.0,,0.005,,,4,,2.0,,
SF,TRADOORUSDT,bitget-S,bitget-F,0.24775923631859428,0.48080425438915564,0.23304501807056133,181352.0,889418.0,,0.065,,,4,,1.875,,0.4921112057667538
SF,BLENDUSDT,bitget-S,okx-F,0.24600246002459591,0.4346578094886642,0.1886553494640683,115522.0,2629528.0,,0.066,,,4,,1.5,,0.4111842105263161
SF,BANUSDT,bybit-S,gate-F,0.2430133657351149,0.47255788834132606,0.22954452260621114,634137.0,488610.0,,0.018,,,8,,3.0,,0.21102754179967192
SF,KGENUSDT,bitget-S,bybit-F,0.24291497975708073,0.5750850477887481,0.3321700680316674,314444.0,506838.0,,0.005,,,4,,2.5,,0.03236507808074955
SF,DRIFTUSDT,bybit-S,gate-F,0.24205748865356638,0.3327787021630585,0.09072121350949211,463528.0,376892.0,,0.032,,,1,,2.0,,0.1818732949378736
SF,ASRUSDT,bitget-S,bitget-F,0.2416431735803555,0.7255139056832018,0.48387073210284637,16454.0,41368.0,,0.005,,,4,,2.0,,0.2381119611810529
SF,ONGUSDT,gate-S,gate-F,0.24101509888708228,0.4536433229373417,0.21262822405025947,40400.0,640924.0,,0.005,,,4,,2.0,,0.0
SF,UMAUSDT,bybit-S,bitget-F,0.23985608634819797,0.4597701149425225,0.21991402859432452,12117.0,38797.0,,0.005,,,4,,1.5,,0.025771269000438073
SF,BLENDUSDT,bitget-S,gate-F,0.2378121284185482,0.4019193700529093,0.1641072416343611,115522.0,4743098.0,,0.005,,,4,,2.0,,0.25647770616861176
SF,4USDT,htx-S,binance-F,0.23480538246184396,0.9148136406865668,0.6800082582247228,2527600.0,2847156.0,,0.005,,,4,,2.0,,0.06922022423376203
SF,TRADOORUSDT,gate-S,binance-F,0.23395233221230222,0.3510825043885251,0.1171301721762229,113028.0,5306365.0,,0.005,,,4,,2.0,,0.13728976033379148
SF,XPINUSDT,gate-S,binance-F,0.23219285665505526,0.6835269993164601,0.45133414266140487,887802.0,8497518.0,,0.005,,,4,,2.0,,0.339337880643376
SF,KAIAUSDT,htx-S,bitget-F,0.2313111134475849,0.5050505050505136,0.27373939160292876,53865.0,326996.0,,0.005,,,4,,1.5,,0.012762056353261074
SF,APRUSDT,bitget-S,bybit-F,0.23045267489711224,0.4478398314014844,0.21738715650437218,46651.0,405663.0,,0.005,,,4,,2.5,,0.2307337332718155
SF,TRIAUSDT,bybit-S,bybit-F,0.23014959723820272,0.37672666387609793,0.14657706663789524,1446480.0,4148504.0,,0.005,,,4,,2.0,,0.027181299266103087
SF,BLENDUSDT,gate-S,okx-F,0.22958346999016271,0.44287706060854487,0.21329359061838216,209090.0,2629528.0,,0.066,,,4,,1.5,,0.4111842105263161
SF,ALCHUSDT,gate-S,bitget-F,0.22917797479043434,0.44661717665521056,0.2174392018647762,28850.0,458945.0,,0.005,,,4,,2.0,,-0.020899721923384663
SF,ACEUSDT,okx-S,binance-F,0.22805017103764538,0.53252187143401,0.3044717003963646,44046.0,1891360.0,,0.005,,0.0,4,,2.0,,-0.15548300675886814
SF,MYXUSDT,bitget-S,gate-F,0.22753128555176358,0.3639672429481325,0.1364359573963689,774013.0,617625.0,,0.036,,,8,,2.0,,0.0
SF,BSBUSDT,bybit-S,htx-F,0.22728632095221157,0.43539628238558603,0.20810996143337449,3082875.0,289318.0,,0.005,,,4,,2.0,,
SF,RATSUSDT,bitget-S,gate-F,0.2272727272727251,0.5683432793407356,0.3410705520680105,36332.0,105572.0,,0.082,,,4,,2.0,,0.0852030673104368
SF,RATSUSDT,gate-S,gate-F,0.2272727272727251,0.511363636363641,0.28409090909091594,41659.0,105572.0,,0.082,,,4,,2.0,,0.0852030673104368
SF,IDOLUSDT,gate-S,binance-F,0.2270147559591412,0.4540295119182693,0.2270147559591281,255738.0,6370266.0,,0.005,,,4,,2.0,,0.28896112390369444
SF,UPUSDT,gate-S,gate-F,0.22590361445784823,0.45180722891565467,0.22590361445780643,3522000.0,3179319.0,,0.005,,,4,,2.0,,0.21515117200770578
SF,DOGUSDT,bitget-S,bybit-F,0.2243343762913976,0.5906674542232738,0.36633307793187625,38214.0,145048.0,,0.017,,,8,,5.0,,0.07080481472740319
SF,BLESSUSDT,gate-S,binance-F,0.22201078338090902,0.4125674389082828,0.19055665552737377,195969.0,8039059.0,,0.007,,,4,,2.0,,0.1976218654932182
SF,BANKUSDT,binance-S,gate-F,0.22142945011686507,0.7625138359365338,0.5410843858196688,514412.66844,103378.0,,0.034,,,4,,2.0,,0.0
SF,BLENDUSDT,gate-S,gate-F,0.221393136812764,0.4101386268558776,0.1887454900431136,209090.0,4743098.0,,0.005,,,4,,2.0,,0.25647770616861176
SF,UAIUSDT,bitget-S,bybit-F,0.2209500853670764,0.31735191917568245,0.09640183380860605,56916.0,317381.0,,0.005,,,4,,2.5,,0.16093988895147004
SF,VELOUSDT,aster-S,gate-F,0.22034520749172384,0.5390835579514903,0.31873835045976645,2998.0,40668.0,,0.01,,,8,,2.0,,0.171779141104296
SF,BLESSUSDT,bitget-S,binance-F,0.21883573048319,0.3521629467472516,0.13332721626406166,463384.0,8039059.0,,0.007,,,4,,2.0,,0.1976218654932182
SF,LABUSDT,gate-S,bitget-F,0.21863450623606046,0.24479130380182607,0.02615679756576561,60120084.0,97874741.0,,0.009,,,4,,1.875,,0.18520450567693403
SF,XPLUSDT,gate-S,htx-F,0.21695335502867077,0.5059108977337302,0.2889575427050594,668857.0,83478.0,,0.005,,,4,,2.0,,
SF,UAIUSDT,bitget-S,bitget-F,0.21693716856820863,0.4335956319254848,0.21665846335727612,56916.0,218015.0,,0.005,,,4,,1.875,,0.317293617647717
SF,UAIUSDT,gate-S,bybit-F,0.21692845378219286,0.3696709125246129,0.15274245874242007,64275.0,317381.0,,0.005,,,4,,2.5,,0.16093988895147004
SF,BGSCUSDT,bitget-S,gate-F,0.21571393014186363,1.6994041050540774,1.4836901749122138,1587270.0,141896.0,,0.046,,,4,,2.0,,0.861111111111117
SF,CGPTUSDT,bitget-S,gate-F,0.21470746108426392,0.8581389112362399,0.643431450151976,214169.0,224716.0,,0.005,,,4,,2.0,,0.16137708445401963
SF,CGPTUSDT,bybit-S,gate-F,0.21470746108426392,0.8581389112362399,0.643431450151976,634504.0,224716.0,,0.005,,,4,,2.0,,0.16137708445401963
SF,BLENDUSDT,bybit-S,okx-F,0.21316717225546966,0.3853564547206151,0.17218928246514545,1041615.0,2629528.0,,0.066,,,4,,1.5,,0.4111842105263161
SF,UAIUSDT,gate-S,bitget-F,0.21291553680827668,0.4859145031423877,0.272998966334111,64275.0,218015.0,,0.005,,,4,,1.875,,0.317293617647717
SF,ATUSDT,gate-S,gate-F,0.21285919989981797,0.4885381435550563,0.2756789436552383,6364.0,123262.0,,0.005,,,4,,2.0,,0.29465237289198054
SF,CYSUSDT,gate-S,bybit-F,0.21231422505307876,0.48816725034490593,0.2758530252918272,1292859.0,1755746.0,,0.005,,,4,,2.5,,0.042526047203907714
SF,DRIFTUSDT,gate-S,gate-F,0.2117682650128592,0.36308623298033904,0.15131796796747984,149427.0,376892.0,,0.032,,,1,,2.0,,0.1818732949378736
SF,APRUSDT,htx-S,binance-F,0.21016681991329764,0.4931777083675821,0.2830108884542845,2382049.0,1456888.0,,0.017,,,4,,2.0,,0.38096947424724353
SF,SKYAIUSDT,htx-S,bitget-F,0.21003081859248188,0.37671942586587037,0.16668860727338847,6326746.0,23732114.0,,0.013,,,4,,2.0,,0.17566224224360683
SF,ASRUSDT,bitget-S,bybit-F,0.20945782647224168,0.7335456047720855,0.5240877782998439,16454.0,37128.0,,0.005,,,4,,2.0,,0.18536428110897735
SF,TRIAUSDT,bybit-S,aster-F,0.20924879681942427,0.5854066485469277,0.3761578517275035,1446480.0,136828.0,,0.001,,,1,,2.0,,0.3159916803567106
SF,TAGUSDT,aster-S,bitget-F,0.20790020790020428,0.42371187592436876,0.2158116680241645,74910.0,993727.0,,0.005,,,4,,2.0,,0.2988283983013709
SF,TAGUSDT,aster-S,aster-F,0.20790020790020428,0.41573393028461064,0.20783372238440634,74910.0,56751.0,,0.005,,,4,,2.0,,0.0032030749519522173
SF,XPLUSDT,htx-S,htx-F,0.2066115702479398,0.5162622612287047,0.3096506909807648,276733.0,83478.0,,0.005,,,4,,2.0,,
