type,coin,ex1,ex2,open_diff_pct,close_diff_pct,spread_width_pct,trade24_1,trade24_2,rate1,rate2,net_rate2_minus_rate1,rate_interval1_h,rate_interval2_h,rate_max1,rate_max2,index_diff1_pct,index_diff2_pct
SF,BNBUSDT,htx-S,aster-F,0.04977527925396107,0.060025327760245384,0.010250048506284314,8277354.0,26117917.0,,0.0,,,8,,0.375,,0.03550769480213914
SF,PAXGUSDT,gate-S,gate-F,0.04848295953836823,0.05735837621682843,0.0088754166784602,4752317.0,2940092.0,,0.0,,,8,,0.02,,0.04243122245217907
SF,RIVERUSDT,bitget-S,htx-F,0.04640814599456847,0.23740329908722937,0.1909951530926609,8714196.0,2157201.0,,0.005,,,4,,2.0,,
SF,BASEDUSDT,okx-S,bybit-F,0.046333835283213685,0.09265693768820563,0.04632310240499194,4581547.0,5305973.0,,0.005,,0.0,4,,2.0,,0.03475842891901546
SF,BUSDT,gate-S,bybit-F,0.045795170691090334,0.08327781479014229,0.03748264409905196,9253314.0,46286659.0,,0.005,,,4,,4.0,,0.024989067283053973
SF,JCTUSDT,bitget-S,binance-F,0.044072278536787086,0.2646085997794897,0.22053632124270262,2005537.0,20747130.0,,0.005,,,4,,2.0,,0.2746827436427082
SF,HYPEUSDT,okx-S,gate-F,0.04384522635098789,0.07454015302656265,0.030694926675574764,26625212.0,26745673.0,,-0.01,,0.0,4,,2.0,,-0.07446342531756225
SF,USELESSUSDT,gate-S,bitget-F,0.04366494432719925,0.1600582029829014,0.11639325865570216,1325246.0,2360574.0,,0.005,,,4,,2.0,,-0.008272694533519477
SF,XAUTUSDT,bybit-S,gate-F,0.04327880204275946,0.04760668224703146,0.004327880204272,16075358.0,24207167.0,,0.0,,,8,,0.02,,0.021855842326331927
SF,BSBUSDT,bitget-S,binance-F,0.0430941607412095,0.2348317837630682,0.1917376230218587,1288050.0,22788880.0,,0.005,,,4,,2.0,,0.20811513766366324
SF,EDGEUSDT,okx-S,bybit-F,0.04275026718916523,0.09263547938859563,0.049885212199430415,36875208.0,2992835.0,,0.026,,0.0,4,,2.0,,0.08565921907344334
SF,AZTECUSDT,bybit-S,gate-F,0.042580370449221173,0.21290185224610586,0.1703214817968847,1541749.0,1908315.0,,0.01,,,8,,2.0,,-0.006385288295758171
SF,KITEUSDT,htx-S,bybit-F,0.042574327680398774,0.1656608685362628,0.12308654085586403,5340943.0,15621783.0,,0.005,,,4,,2.0,,0.06627532664268189
SF,BNBUSDT,okx-S,binance-F,0.042450724223988115,0.058556580295707414,0.016105856071719295,8773603.0,451817130.0,,0.009,,0.0,8,,0.375,,0.04415884323300529
SF,BNBUSDT,gate-S,binance-F,0.042450724223988115,0.058556580295707414,0.016105856071719295,17350922.0,451817130.0,,0.009,,,8,,0.375,,0.04415884323300529
SF,RIVERUSDT,htx-S,bitget-F,0.04230089582380832,0.2361984339907369,0.19389753816692856,4314331.0,21956445.0,,0.011,,,4,,2.1,,0.002845792742990059
SF,RIVERUSDT,htx-S,bybit-F,0.04230089582380832,0.20892078079022247,0.16661988496641417,4314331.0,29184102.0,,0.019,,,4,,2.0,,0.01366306872524025
SF,SKYAIUSDT,htx-S,binance-F,0.0411966028647456,0.1815411975641223,0.14034459469937668,6326746.0,120364227.0,,0.005,,,4,,2.0,,0.03734055499615115
SF,DEGENUSDT,okx-S,gate-F,0.038543071882829995,0.41455772475295743,0.3760146528701274,3309544.0,2105973.0,,0.004,,0.0,4,,2.0,,0.0
SF,BILLUSDT,htx-S,bitget-F,0.03851027910996599,0.26525198938992456,0.22674171027995854,21705869.0,63815034.0,,0.005,,,4,,2.0,,0.0001809751931458274
SF,NEARUSDT,htx-S,htx-F,0.03810249571346503,0.21596900209617415,0.17786650638270912,2513279.0,1043424.0,,0.01,,,8,,2.0,,
SF,LUNCUSDT,bybit-S,gate-F,0.037929072634188724,0.15166835187056632,0.1137392792363776,1084797.0,1209886.0,,-0.041,,,8,,2.0,,-0.15136226034309488
SF,KITEUSDT,binance-S,binance-F,0.03785369546703156,0.09465215333649113,0.056798457869459563,15107086.86111,62826985.0,,0.005,,,4,,2.0,,-0.03147840286453149
SF,KITEUSDT,okx-S,bybit-F,0.03784295175023498,0.12303615370055376,0.08519320195031878,4482073.0,15621783.0,,0.005,,0.0,4,,2.0,,0.06627532664268189
SF,TRIAUSDT,bitget-S,bybit-F,0.03762463159214312,0.14842843554338733,0.11080380395124421,1527121.0,4148504.0,,0.005,,,4,,2.0,,0.027181299266103087
SF,MEGAUSDT,htx-S,bitget-F,0.037341299477220286,0.19606927781149508,0.15872797833427482,2232727.0,1955611.0,,0.005,,,4,,2.0,,-0.0058618955434753825
