type,coin,ex1,ex2,open_diff_pct,close_diff_pct,spread_width_pct,trade24_1,trade24_2,rate1,rate2,net_rate2_minus_rate1,rate_interval1_h,rate_interval2_h,rate_max1,rate_max2,index_diff1_pct,index_diff2_pct
FF,QUSDT,binance-F,bitget-F,0.15802424543422944,0.2753018165406682,0.11727757110643877,230324281.0,36884137.0,0.005,0.032,0.027,4,4,2.0,2.0,0.036818068534981145,0.2891637810507902
FF,EDGEUSDT,okx-F,bybit-F,0.1568403792685521,0.17822135091783617,0.02138097164928409,9512745.0,2992835.0,0.005,0.026,0.020999999999999998,4,4,1.5,2.0,-0.049939359349356,0.08565921907344334
FF,BLENDUSDT,bybit-F,gate-F,0.15574408787246166,0.3772656442220963,0.22152155634963464,2280087.0,4743098.0,0.005,0.005,0.0,4,4,2.5,2.0,0.08223684210526552,0.25647770616861176
FF,WETUSDT,okx-F,binance-F,0.1553484243231261,0.2329838575470149,0.0776354332238888,1592324.0,2411588.0,-0.0,0.005,0.005,4,4,1.5,2.0,-0.1330967169476586,0.057699133036940846
FF,ZBTUSDT,binance-F,bitget-F,0.15211137197844513,0.2843257182530589,0.1322143462746138,23854168.0,3297819.0,0.005,0.005,0.0,4,4,2.0,2.0,-0.12019054589076142,0.08646471398684272
FF,BILLUSDT,gate-F,htx-F,0.15189421015009794,0.25006698222738455,0.0981727720772866,20618789.0,3294479.0,0.034,0.005,-0.029,4,4,2.0,2.0,0.10615283320568791,
FF,ARIAUSDT,binance-F,bybit-F,0.1508295625942754,0.35852438909330264,0.20769482649902724,5079064.0,2705868.0,0.005,0.149,0.144,4,4,2.0,2.0,0.017603336021053288,0.22692889561269874
FF,SPACEUSDT,okx-F,binance-F,0.15030060120240302,0.18786398647380703,0.03756338527140402,3119728.0,2579692.0,0.005,0.005,0.0,4,4,1.5,2.0,-0.10018785222293126,0.11352373410385755
FF,ORDIUSDT,bitget-F,htx-F,0.14895201617194512,0.21281123643327915,0.06385922026133403,4304580.0,1896916.0,0.005,0.005,0.0,4,4,1.32,2.0,-0.008579097669528553,
FF,ORDIUSDT,gate-F,htx-F,0.14895201617194512,0.21281123643327915,0.06385922026133403,1659093.0,1896916.0,0.005,0.005,0.0,4,4,2.0,2.0,-0.07241129616220278,
FF,BUSDT,gate-F,bitget-F,0.14569674263710655,0.2704670758348119,0.12477033319770535,29535659.0,20145147.0,0.005,0.013,0.008,4,4,2.0,2.0,-0.07497500833055054,0.0023091197599952873
FF,AZTECUSDT,bybit-F,gate-F,0.14484727133301797,0.319522845883475,0.17467557455045704,3387973.0,1908315.0,0.003,0.01,0.007,4,8,2.0,2.0,-0.034074452679093585,-0.006385288295758171
FF,WLFIUSDT,binance-F,aster-F,0.14316392269148587,0.4294917680744576,0.28632784538297174,50944596.0,2120601.0,0.005,0.027,0.022,4,4,2.0,2.0,-0.07078200132848068,0.009410265668840593
FF,WLFIUSDT,bitget-F,aster-F,0.14316392269148587,0.4294917680744576,0.28632784538297174,3968106.0,2120601.0,0.005,0.027,0.022,4,4,2.0,2.0,0.04502784124715344,0.009410265668840593
FF,MUUSDT,bybit-F,gate-F,0.14141725804793054,0.17866898036569123,0.03725172231776072,4584828.0,6316289.0,0.0,0.157,0.157,8,8,2.5,1.5,-0.3931210223707549,0.118120204981626
FF,BUSDT,bybit-F,binance-F,0.14141330116874223,0.18504849726065886,0.04363519609191663,46286659.0,228861958.0,0.005,0.01,0.005,4,4,4.0,2.0,0.024989067283053973,0.19484400571622112
FF,OPGUSDT,gate-F,bitget-F,0.1410437235543059,0.21156558533144904,0.07052186177714315,1106111.0,4990919.0,0.005,0.005,0.0,4,4,2.0,2.0,-0.10366933009866798,0.15242537568813994
FF,OPGUSDT,gate-F,bybit-F,0.1410437235543059,0.21156558533144904,0.07052186177714315,1106111.0,5228903.0,0.005,0.005,0.0,4,4,2.0,2.5,-0.10366933009866798,0.035248501938663725
FF,BANANAS31USDT,binance-F,bybit-F,0.13968648145274448,0.15520720161414858,0.015520720161404086,8367009.0,2124893.0,0.005,0.005,0.0,4,4,2.0,2.5,-0.08851776994231554,0.015517107611143343
FF,LABUSDT,binance-F,bybit-F,0.1378787356519942,0.1430504209646458,0.005171685312651587,505806203.0,127973469.0,-0.016,-0.027,-0.011,4,4,2.0,2.5,-0.13889920285272148,-0.07019741301886871
FF,TRUTHUSDT,okx-F,gate-F,0.1376111719884776,0.2089331668662541,0.07132199487777649,58769226.0,14092417.0,0.005,0.015,0.009999999999999998,4,4,1.5,2.0,-0.3503605158931635,-0.4095261777049256
FF,CCUSDT,bybit-F,binance-F,0.13728474647087488,0.1611507356232609,0.023865989152386018,9147893.0,29421585.0,0.005,0.005,0.0,4,4,2.0,2.0,-0.005970505701838916,0.08896987438949522
FF,BZUSDT,gate-F,okx-F,0.1368523949169116,0.156402737047895,0.01955034213098341,1479516.0,27850552.0,-0.006,0.0,0.006,8,4,2.0,1.5,-0.08795934323689328,0.022474764747839136
FF,ATHUSDT,bybit-F,bitget-F,0.13403827537419505,0.19361084220716346,0.059572566832968396,1692977.0,1190993.0,0.005,0.005,0.0,4,4,2.0,2.0,-0.11906533710373855,-0.0011150563199012601
FF,SPYUSDT,bitget-F,okx-F,0.13259668508287414,0.136615681337224,0.00401899625434984,1973516.0,1241020.0,-0.043,0.0,0.043,8,8,0.1,1.5,-0.09077159661943468,0.021420729911367467
FF,PARTIUSDT,bybit-F,binance-F,0.13231888852133103,0.16539861065167524,0.03307972213034422,2199354.0,9240813.0,0.005,0.005,0.0,4,4,2.0,2.0,0.0,0.1442188218890122
FF,JCTUSDT,bitget-F,gate-F,0.13215859030836846,0.26420079260237467,0.13204220229400623,4769128.0,1005973.0,0.017,0.005,-0.012,4,4,2.0,2.0,0.1799971288801566,0.35359116022098386
FF,BNBUSDT,htx-F,binance-F,0.13194901583753627,0.13355905594834558,0.0016100401108092932,4732954.0,451817130.0,0.005,0.009,0.003999999999999999,8,8,0.375,0.375,,0.04415884323300529
FF,SKYAIUSDT,aster-F,htx-F,0.13173494928204463,0.31617220846287053,0.18443725918082593,6996512.0,4978831.0,0.001,0.051,0.049999999999999996,1,4,2.0,2.0,0.0007744934614544886,
FF,LITUSDT,okx-F,bybit-F,0.1303497718878969,0.16294606485253998,0.0325962929646431,3723724.0,2614468.0,0.001,0.005,0.004,4,4,1.5,2.0,-0.1302931596091303,-0.07594662037538494
FF,BNBUSDT,okx-F,binance-F,0.1303370457424432,0.14645577035735208,0.01611872461490889,72498087.0,451817130.0,-0.001,0.009,0.009999999999999998,8,8,0.75,0.375,-0.10248901903368163,0.04415884323300529
FF,MUUSDT,bybit-F,bitget-F,0.12985426751264678,0.134995275165378,0.0051410076527312045,4584828.0,33314790.0,0.0,0.091,0.091,8,8,2.5,0.1,-0.3931210223707549,0.15989257019110942
FF,HYPEUSDT,bitget-F,gate-F,0.12939873452423484,0.14255167498219165,0.0131529404579568,108917380.0,26745673.0,0.0,-0.01,-0.01,4,4,2.0,2.0,-0.0748956760736244,-0.07446342531756225
FF,BSBUSDT,bitget-F,binance-F,0.12933821944384205,0.21084409516735556,0.0815058757235135,5822743.0,22788880.0,0.004,0.005,0.001,4,4,2.0,2.0,0.003405401754529378,0.20811513766366324
FF,SOONUSDT,bybit-F,bitget-F,0.12864613921750034,0.19572207465398528,0.06707593543648495,2558743.0,1053443.0,0.025,0.005,-0.02,4,4,2.0,2.0,0.18546619457089694,0.12491264005232937
FF,BASEDUSDT,binance-F,gate-F,0.12741066774772572,0.19686179144230614,0.06945112369458042,24361611.0,1290466.0,0.005,0.005,0.0,4,4,2.0,2.0,0.003278405939400388,0.07304601899195753
FF,SAHARAUSDT,binance-F,bitget-F,0.1270163851136833,0.17782293915915312,0.05080655404546982,50981546.0,8479880.0,0.001,0.005,0.004,4,4,2.0,2.0,-0.1499778140835415,0.02031384896653563
FF,LABUSDT,gate-F,bitget-F,0.12689089789924204,0.2012252381165211,0.07433434021727903,75776369.0,97874741.0,0.005,0.009,0.003999999999999999,4,4,2.0,1.875,-0.0316239708667456,0.18520450567693403
FF,QUSDT,gate-F,bitget-F,0.12639942217407116,0.3159842910666755,0.18958486889260434,13139376.0,36884137.0,0.005,0.032,0.027,4,4,2.0,2.0,0.11309146837962868,0.2891637810507902
FF,ZBTUSDT,gate-F,bitget-F,0.1256406017523713,0.31081572595311197,0.18517512420074064,1068577.0,3297819.0,0.01,0.005,-0.005,8,4,2.0,2.0,-0.12547051442910634,0.08646471398684272
FF,HYPEUSDT,bybit-F,gate-F,0.12500959503471137,0.13816243955393792,0.013152844519226554,408541330.0,26745673.0,0.01,-0.01,-0.02,8,4,0.63,2.0,-0.07018775223722687,-0.07446342531756225
FF,HYPEUSDT,aster-F,gate-F,0.12500959503471137,0.16011054207288405,0.03510094703817268,28007260.0,26745673.0,0.003,-0.01,-0.013000000000000001,4,4,2.0,2.0,-0.042095784315451176,-0.07446342531756225
FF,BUSDT,gate-F,aster-F,0.12489592006660895,0.2704670758348119,0.14557115576820295,29535659.0,15796552.0,0.005,0.035,0.030000000000000002,4,4,2.0,2.0,-0.07497500833055054,0.17959662974390497
FF,MUUSDT,bybit-F,okx-F,0.12471473112404324,0.12857106122553935,0.0038563301014961143,4584828.0,50151821.0,0.0,0.084,0.084,8,8,2.5,1.5,-0.3931210223707549,0.10544318284105728
FF,BNBUSDT,htx-F,aster-F,0.12463121389484247,0.12624136118063006,0.0016101472857876038,4732954.0,26117917.0,0.005,0.0,-0.005,8,8,0.375,0.375,,0.03550769480213914
FF,LABUSDT,aster-F,gate-F,0.12368775560126313,0.1892597258231119,0.06557197022184877,46634098.0,75776369.0,0.001,0.005,0.004,1,4,2.0,2.0,-0.026040903004083443,-0.0316239708667456
FF,BNBUSDT,okx-F,aster-F,0.12301924372455873,0.13913807623302635,0.0161188325084676,72498087.0,26117917.0,-0.001,0.0,0.001,8,8,0.75,0.375,-0.10248901903368163,0.03550769480213914
FF,XAGUSDT,htx-F,okx-F,0.12274456855283457,0.14729348226341543,0.02454891371058087,5124824.0,132906066.0,-0.001,0.014,0.015,4,8,0.5,1.5,,0.049091801669111486
FF,XAGUSDT,htx-F,gate-F,0.12274456855283457,0.14729348226341543,0.02454891371058087,5124824.0,174170752.0,-0.001,0.0,0.001,4,4,0.5,0.5,,0.012271444349006157
FF,TRUTHUSDT,bybit-F,gate-F,0.12231169095912606,0.22423810009172818,0.10192640913260212,42399224.0,14092417.0,0.005,0.015,0.009999999999999998,4,4,2.5,2.0,-0.04570383912249676,-0.4095261777049256
FF,AIGENSYNUSDT,binance-F,bitget-F,0.12187690432663358,0.21932496649201852,0.09744806216538494,497633480.0,54585814.0,-0.039,0.005,0.044,4,4,2.0,2.0,-0.47143738062809093,-0.6888247466495968
FF,AIGENSYNUSDT,bitget-F,gate-F,0.12163970319912767,0.24330900243308015,0.12166929923395246,54585814.0,25023010.0,0.005,0.005,0.0,4,4,2.0,2.0,-0.6888247466495968,-0.14334653417236448
