type,coin,ex1,ex2,open_diff_pct,close_diff_pct,spread_width_pct,trade24_1,trade24_2,rate1,rate2,net_rate2_minus_rate1,rate_interval1_h,rate_interval2_h,rate_max1,rate_max2,index_diff1_pct,index_diff2_pct
SF,UPUSDT,htx-S,okx-F,46.43994007511386,50.41853659909119,3.978596523977329,4277602.0,44847012.0,,0.041,,,4,,1.5,,0.6415094339622563
SF,UPUSDT,htx-S,gate-F,46.08464886200888,50.13742523832121,4.052776376312322,4277602.0,3179319.0,,0.005,,,4,,2.0,,0.21515117200770578
SF,AIUSDT,gate-S,okx-F,29.53281423804227,29.95545657015591,0.42264233211363744,692251.0,312990834.0,,0.152,,,4,,1.5,,0.04850836769342513
SF,AIUSDT,binance-S,okx-F,28.737702646529034,29.126213592233018,0.3885109457039848,23378813.96878,312990834.0,,0.152,,,4,,1.5,,0.04850836769342513
SF,AIUSDT,htx-S,okx-F,28.737702646529034,29.76356050069542,1.0258578541663843,5801763.0,312990834.0,,0.152,,,4,,1.5,,0.04850836769342513
SF,VANRYUSDT,gate-S,binance-F,23.278370514064008,23.54653984276424,0.2681693287002296,344679.0,1640323.0,,0.005,,,4,,2.0,,-0.14578903978826607
SF,VANRYUSDT,gate-S,bitget-F,23.209780710265868,23.597904133514444,0.3881234232485764,344679.0,103869.0,,0.005,,,4,,2.0,,-0.0625260525218894
SF,VANRYUSDT,gate-S,gate-F,23.141137643176087,23.51228036112997,0.37114271795388454,344679.0,261856.0,,0.005,,,4,,2.0,,0.19193857965450575
SF,VANRYUSDT,gate-S,bybit-F,23.089620351490435,23.357947920715116,0.26832756922468004,344679.0,225937.0,,0.005,,,4,,2.5,,-0.19110493398192713
SF,UPUSDT,gate-S,okx-F,0.6012777151446996,0.7518796992481209,0.15060198410342127,3522000.0,44847012.0,,0.041,,,4,,1.5,,0.6415094339622563
SF,RLSUSDT,gate-S,okx-F,0.5850585058505846,0.7650765076507495,0.1800180018001649,290753.0,1836009.0,,0.128,,,4,,1.5,,0.7913181098801788
SF,TRADOORUSDT,gate-S,bitget-F,0.569301510838627,0.8172796263864475,0.24797811554782054,113028.0,889418.0,,0.065,,,4,,1.875,,0.4921112057667538
SF,4USDT,htx-S,bitget-F,0.5410279531109043,1.355625847266162,0.8145978941552577,2527600.0,382491.0,,0.005,,,4,,1.875,,0.49028165797778983
SF,ARCUSDT,gate-S,gate-F,0.48932759638909745,0.7087411407357471,0.2194135443466496,888091.0,736555.0,,0.048,,,4,,2.0,,0.33749578130273167
SF,XPINUSDT,gate-S,bitget-F,0.4706524334095021,1.1388822586694798,0.6682298252599778,887802.0,1124797.0,,0.005,,,4,,1.875,,0.5884510143816403
SF,TRIAUSDT,bybit-S,gate-F,0.45977011494253894,0.689583115661889,0.22981300071934999,1446480.0,377825.0,,0.06,,,4,,2.0,,0.4503741263934333
SF,BTRUSDT,gate-S,bybit-F,0.44315663882733314,0.6821282401091483,0.2389716012818151,267888.0,1225097.0,,0.005,,,4,,2.0,,-0.10193679918451325
SF,BTRUSDT,gate-S,gate-F,0.44315663882733314,0.7500852369587502,0.30692859813141704,267888.0,514221.0,,-0.084,,,8,,2.0,,-0.050977060322858536
SF,FUNUSDT,bitget-S,gate-F,0.4216918276123812,0.657506532917477,0.23581470530509574,262598.0,131678.0,,0.032,,,4,,2.0,,0.46594861059526366
SF,REQUSDT,binance-S,bybit-F,0.4210526315789594,0.7867378477100183,0.3656852161310589,109113.1274,234910.0,,0.322,,,8,,2.5,,0.4364967614756473
SF,COLLECTUSDT,bitget-S,gate-F,0.41974398820870473,0.5621891742546142,0.14244518604590947,1012737.0,1420757.0,,0.005,,,4,,2.0,,0.4269388803287146
SF,RLSUSDT,bitget-S,okx-F,0.3821512869506497,0.6973343830840126,0.31518309613336287,284469.0,1836009.0,,0.128,,,4,,1.5,,0.7913181098801788
