type,coin,ex1,ex2,open_diff_pct,close_diff_pct,spread_width_pct,trade24_1,trade24_2,rate1,rate2,net_rate2_minus_rate1,rate_interval1_h,rate_interval2_h,rate_max1,rate_max2,index_diff1_pct,index_diff2_pct
SS,UPUSDT,htx-S,gate-S,45.76347815603199,49.81990931904535,4.056431163013369,4277602.0,3522000.0,,,,,,,,,
SS,RAVEUSDT,bitget-S,gate-S,39.98150243997419,40.44445793739943,0.4629554974252381,1276483.0,124678.0,,,,,,,,,
SS,FISUSDT,htx-S,gate-S,36.73469387755103,140.17971758664953,103.44502370909849,0.0,45200.0,,,,,,,,,
SS,SCRTUSDT,bybit-S,htx-S,34.17150225660864,37.2322899505766,3.0607876939679644,41797.0,959611.0,,,,,,,,,
SS,SCRTUSDT,binance-S,htx-S,34.12118607649332,37.26235741444867,3.1411713379553454,339503.91039,959611.0,,,,,,,,,
SS,SCRTUSDT,gate-S,htx-S,34.10106565830182,37.16216216216216,3.061096503860339,14607.0,959611.0,,,,,,,,,
SS,ARDRUSDT,htx-S,binance-S,29.363477324720773,30.52219673458373,1.1587194098629572,417912.0,25188.87651,,,,,,,,,
SS,VANRYUSDT,gate-S,binance-S,23.364032961706258,23.66634335596508,0.3023103942588201,344679.0,327124.071599,,,,,,,,,
SS,VANRYUSDT,gate-S,bybit-S,23.364032961706258,23.66634335596508,0.3023103942588201,344679.0,386297.0,,,,,,,,,
SS,VANRYUSDT,gate-S,bitget-S,23.19262493934983,23.58078602620087,0.38816108685103823,344679.0,28927.0,,,,,,,,,
SS,BABYSHARKUSDT,gate-S,bitget-S,15.838883093958108,17.891296453213908,2.0524133592558003,288661.0,680093.0,,,,,,,,,
SS,ZKUSDT,bitget-S,htx-S,11.838006230529599,12.864892792560056,1.0268865620304575,112145.0,285451.0,,,,,,,,,
SS,ZKUSDT,binance-S,htx-S,11.78302621334026,12.809917355371898,1.0268911420316371,1305372.783962,285451.0,,,,,,,,,
SS,ZKUSDT,okx-S,htx-S,11.78302621334026,12.809917355371898,1.0268911420316371,149623.0,285451.0,,,,0.0,,,,,
SS,ZKUSDT,gate-S,htx-S,11.78302621334026,12.809917355371898,1.0268911420316371,58244.0,285451.0,,,,,,,,,
SS,ZKUSDT,bybit-S,htx-S,11.728074727555793,12.809917355371898,1.0818426278161042,381397.0,285451.0,,,,,,,,,
SS,ACSUSDT,htx-S,bybit-S,11.51832460732984,17.155756207674933,5.637431600345093,0.0,6109.0,,,,,,,,,
SS,ACSUSDT,htx-S,gate-S,11.51832460732984,17.104149026248944,5.5858244189191035,0.0,144.0,,,,,,,,,
SS,DCRUSDT,htx-S,binance-S,11.013751772930371,13.189320154768872,2.1755683818384997,1078960.0,338170.69246,,,,,,,,,
SS,DCRUSDT,htx-S,gate-S,10.94486069361568,13.279165759001454,2.3343050653857738,1078960.0,2549.0,,,,,,,,,
SS,POWERUSDT,bitget-S,gate-S,7.196354684963084,8.510170168663251,1.3138154837001674,202535.0,5932.0,,,,,,,,,
SS,RACAUSDT,htx-S,gate-S,5.890603085553988,10.888252148997127,4.997649063443138,1110147.0,1768.0,,,,,,,,,
SS,RVVUSDT,bitget-S,gate-S,5.140025354385156,24.88536890370988,19.745343549324723,385647.0,6041.0,,,,,,,,,
SS,AOUSDT,gate-S,htx-S,5.041556931285691,6.696276050563708,1.6547191192780177,35428.0,2506815.0,,,,,,,,,
SS,BTRUSDT,gate-S,bitget-S,4.866666666666665,5.264911696101304,0.3982450294346393,267888.0,734448.0,,,,,,,,,
SS,LUNCUSDT,htx-S,gate-S,4.453544919375481,5.858494817485357,1.4049498981098765,33809.0,265894.0,,,,,,,,,
SS,AOUSDT,bybit-S,htx-S,3.925570636459493,4.911092294665539,0.9855216582060455,200091.0,2506815.0,,,,,,,,,
SS,DGBUSDT,htx-S,okx-S,3.843569412713342,17.325531611245893,13.48196219853255,500658.0,9599.0,,,,,0.0,,,,
SS,DGBUSDT,htx-S,binance-S,3.790832101088858,17.14285714285714,13.352025041768279,500658.0,227420.499628,,,,,,,,,
SS,DGBUSDT,htx-S,gate-S,3.7116729424421764,17.01215153681201,13.300478594369833,500658.0,18135.0,,,,,,,,,
SS,NEROUSDT,bitget-S,gate-S,3.678135527696471,4.078633106742605,0.4004975790461336,16420.0,5940.0,,,,,,,,,
SS,MLNUSDT,gate-S,htx-S,3.6576444769568397,14.154480951252484,10.496836474295645,2565461.0,1980491.0,,,,,,,,,
SS,LUNCUSDT,htx-S,bitget-S,3.5105767376068875,4.916548065726499,1.4059713281196116,33809.0,669684.0,,,,,,,,,
SS,MLNUSDT,binance-S,htx-S,3.5087719298245648,13.648184460483678,10.139412530659115,12225028.07752,1980491.0,,,,,,,,,
SS,LUNCUSDT,htx-S,binance-S,3.4853064111632768,4.866054096026925,1.380747684863648,33809.0,12112412.91144264,,,,,,,,,
SS,LUNCUSDT,htx-S,bybit-S,3.4221021484626335,4.777626723635659,1.3555245751730247,33809.0,1084797.0,,,,,,,,,
SS,IAGUSDT,gate-S,bitget-S,3.196347031963472,13.043478260869563,9.84713122890609,102400.0,1840.0,,,,,,,,,
SS,SWEATUSDT,htx-S,gate-S,2.897378201400649,10.849862078024437,7.952483876623787,878149.0,857927.0,,,,,,,,,
SS,SWEATUSDT,htx-S,bitget-S,2.5829323879463177,11.414652033840596,8.831719645894278,878149.0,1064867.0,,,,,,,,,
SS,BLUMUSDT,htx-S,gate-S,2.472490150794727,4.247157144814351,1.7746669940196242,2576186.0,3849.0,,,,,,,,,
SS,LFUSDT,gate-S,htx-S,2.2703818369453,3.703703703703703,1.433321866758403,3065.0,84186.0,,,,,,,,,
SS,WAIUSDT,gate-S,bitget-S,1.5260878531655961,3.178534571723426,1.6524467185578298,38216.0,136602.0,,,,,,,,,
SS,ARIAUSDT,bitget-S,gate-S,1.3081666978134914,1.5500980483705378,0.24193135055704634,428718.0,565252.0,,,,,,,,,
SS,SPAUSDT,htx-S,gate-S,1.2360939431396818,1.5139811524795304,0.2778872093398487,1056758.0,6494.0,,,,,,,,,
SS,USTCUSDT,htx-S,gate-S,1.189957916122473,3.9932714108096214,2.8033134946871483,1747.0,34938.0,,,,,,,,,
SS,AOUSDT,gate-S,bybit-S,1.0471204188481607,1.8560672386622283,0.8089468198140677,35428.0,200091.0,,,,,,,,,
SS,LUNCUSDT,bybit-S,gate-S,1.006542526421749,1.1069182389937,0.10037571257195105,1084797.0,265894.0,,,,,,,,,
SS,LUNCUSDT,binance-S,gate-S,0.9180657737533817,1.0436969506444393,0.1256311768910577,12112412.91144264,265894.0,,,,,,,,,
SS,USTCUSDT,bybit-S,gate-S,0.8984205187653898,1.7650462962962923,0.8666257775309025,144866.0,34938.0,,,,,,,,,
SS,LUNCUSDT,bitget-S,gate-S,0.8675425913119948,1.0184195637140891,0.1508769724020944,669684.0,265894.0,,,,,,,,,
SS,SWAPUSDT,htx-S,gate-S,0.834202294056311,1.4085731675506568,0.5743708734943459,13726.0,4972.0,,,,,,,,,
SS,TTUSDT,htx-S,gate-S,0.759437123073481,3.5825281121094044,2.8230909890359235,20011.0,560.0,,,,,,,,,
SS,USTCUSDT,binance-S,gate-S,0.7529684332464519,1.4881167377013622,0.7351483044549104,752406.84543,34938.0,,,,,,,,,
SS,USTCUSDT,bitget-S,gate-S,0.7529684332464519,1.4881167377013622,0.7351483044549104,21505.0,34938.0,,,,,,,,,
SS,KUBUSDT,bybit-S,bitget-S,0.7391329852760115,1.5714788319455937,0.8323458466695823,20401.0,53423.0,,,,,,,,,
